Data;QuantidadePerdida;SetorProduto;CategoriaProduto;NomeProdutoCompleto;PrecoVenda;Fornecedor;PrecoCusto;TipoPerda;Produto;AcaoReducaoPerda;CustoReducaoPerda;Loja;Ano;NomeMes;NomeDia;ValorTotalPerdaVenda;ValorTotalPerdaCusto
2024-04-28;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;abril;domingo;44.95;27.5
2024-12-16;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;dezembro;segunda-feira;35.96;22.0
2024-01-22;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;janeiro;segunda-feira;26.97;16.5
2024-09-09;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;setembro;segunda-feira;35.96;22.0
2024-02-27;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;fevereiro;terça-feira;26.97;16.5
2024-02-24;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;sábado;17.98;11.0
2024-06-20;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;junho;quinta-feira;8.99;5.5
2024-04-26;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;abril;sexta-feira;35.96;22.0
2024-12-11;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;dezembro;quarta-feira;17.98;11.0
2024-09-15;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;setembro;domingo;35.96;22.0
2024-09-11;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;setembro;quarta-feira;8.99;5.5
2024-12-30;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;segunda-feira;26.97;16.5
2024-04-08;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;abril;segunda-feira;35.96;22.0
2024-04-16;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;abril;terça-feira;8.99;5.5
2024-02-20;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;fevereiro;terça-feira;8.99;5.5
2024-07-26;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;julho;sexta-feira;26.97;16.5
2024-05-20;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;maio;segunda-feira;8.99;5.5
2024-07-13;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;julho;sábado;26.97;16.5
2024-08-23;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;agosto;sexta-feira;35.96;22.0
2024-05-13;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;segunda-feira;44.95;27.5
2024-01-15;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;janeiro;segunda-feira;17.98;11.0
2024-07-29;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;julho;segunda-feira;35.96;22.0
2024-01-10;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;janeiro;quarta-feira;35.96;22.0
2024-09-17;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;setembro;terça-feira;44.95;27.5
2024-07-11;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;julho;quinta-feira;35.96;22.0
2024-05-12;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;domingo;17.98;11.0
2024-05-06;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;segunda-feira;8.99;5.5
2024-03-03;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;março;domingo;44.95;27.5
2024-07-02;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;julho;terça-feira;17.98;11.0
2024-09-22;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;setembro;domingo;35.96;22.0
2024-12-10;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;terça-feira;35.96;22.0
2024-10-16;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;outubro;quarta-feira;35.96;22.0
2024-05-25;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;sábado;26.97;16.5
2024-05-19;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;domingo;26.97;16.5
2024-07-13;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;julho;sábado;17.98;11.0
2024-03-12;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;março;terça-feira;35.96;22.0
2024-02-19;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;segunda-feira;35.96;22.0
2024-02-25;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;fevereiro;domingo;8.99;5.5
2024-12-30;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;segunda-feira;26.97;16.5
2024-11-29;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;novembro;sexta-feira;17.98;11.0
2024-06-16;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;junho;domingo;8.99;5.5
2024-01-26;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;janeiro;sexta-feira;17.98;11.0
2024-01-04;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;janeiro;quinta-feira;8.99;5.5
2024-09-08;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;setembro;domingo;26.97;16.5
2024-05-19;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;domingo;26.97;16.5
2024-05-31;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;sexta-feira;17.98;11.0
2024-11-12;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;novembro;terça-feira;44.95;27.5
2024-09-16;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;setembro;segunda-feira;35.96;22.0
2024-12-09;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;segunda-feira;8.99;5.5
2024-01-29;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;janeiro;segunda-feira;17.98;11.0
2024-10-26;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;outubro;sábado;35.96;22.0
2024-05-03;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;maio;sexta-feira;8.99;5.5
2024-11-16;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;novembro;sábado;35.96;22.0
2024-07-13;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;julho;sábado;26.97;16.5
2024-01-28;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;janeiro;domingo;26.97;16.5
2024-06-15;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;junho;sábado;35.96;22.0
2024-11-28;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;novembro;quinta-feira;26.97;16.5
2024-08-01;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;agosto;quinta-feira;26.97;16.5
2024-02-27;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;fevereiro;terça-feira;35.96;22.0
2024-12-08;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;domingo;17.98;11.0
2024-05-01;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;maio;quarta-feira;26.97;16.5
2024-12-24;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;dezembro;terça-feira;8.99;5.5
2024-09-16;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;setembro;segunda-feira;17.98;11.0
2024-06-28;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;junho;sexta-feira;26.97;16.5
2024-04-05;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;abril;sexta-feira;26.97;16.5
2024-02-15;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;quinta-feira;17.98;11.0
2024-10-01;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;outubro;terça-feira;26.97;16.5
2024-11-21;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;novembro;quinta-feira;35.96;22.0
2024-12-09;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;segunda-feira;44.95;27.5
2024-11-13;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;novembro;quarta-feira;26.97;16.5
2024-01-20;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;janeiro;sábado;26.97;16.5
2024-08-10;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;agosto;sábado;35.96;22.0
2024-08-23;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;agosto;sexta-feira;17.98;11.0
2024-11-29;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;novembro;sexta-feira;17.98;11.0
2024-08-29;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;agosto;quinta-feira;8.99;5.5
2024-06-25;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;junho;terça-feira;35.96;22.0
2024-08-07;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;agosto;quarta-feira;44.95;27.5
2024-06-21;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;junho;sexta-feira;8.99;5.5
2024-08-01;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;agosto;quinta-feira;8.99;5.5
2024-08-23;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;agosto;sexta-feira;44.95;27.5
2024-08-28;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;agosto;quarta-feira;26.97;16.5
2024-12-25;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;dezembro;quarta-feira;17.98;11.0
2024-11-18;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;novembro;segunda-feira;35.96;22.0
2024-02-25;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;fevereiro;domingo;44.95;27.5
2024-02-03;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;sábado;17.98;11.0
2024-12-03;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;dezembro;terça-feira;17.98;11.0
2024-06-12;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;junho;quarta-feira;35.96;22.0
2024-04-24;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;abril;quarta-feira;35.96;22.0
2024-03-27;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;março;quarta-feira;8.99;5.5
2024-06-05;1;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;junho;quarta-feira;8.99;5.5
2024-06-11;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;junho;terça-feira;35.96;22.0
2024-02-17;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;sábado;26.97;16.5
2024-02-29;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;quinta-feira;26.97;16.5
2024-04-22;2;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;abril;segunda-feira;17.98;11.0
2024-12-01;3;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Itaim Bibi;2024;dezembro;domingo;26.97;16.5
2024-04-04;4;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Morumbi;2024;abril;quinta-feira;35.96;22.0
2024-02-23;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;fevereiro;sexta-feira;44.95;27.5
2024-08-23;5;Padaria;Panificação;Croissant Francês De Manteiga Bridor Assado 50g;8.99;Padoca Premium;5.5;Vida útil muito curta;Croissant Francês De Manteiga;Estufa;2500;Shop. Market Place;2024;agosto;sexta-feira;44.95;27.5
2024-11-12;5;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Shop. Market Place;2024;novembro;terça-feira;395.0;250.0
2024-07-13;5;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Itaim Bibi;2024;julho;sábado;395.0;250.0
2024-02-10;4;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Morumbi;2024;fevereiro;sábado;316.0;200.0
2024-11-23;3;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Itaim Bibi;2024;novembro;sábado;237.0;150.0
2024-02-25;2;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Morumbi;2024;fevereiro;domingo;158.0;100.0
2024-03-10;4;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Itaim Bibi;2024;março;domingo;316.0;200.0
2024-09-02;3;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Morumbi;2024;setembro;segunda-feira;237.0;150.0
2024-01-20;2;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Shop. Market Place;2024;janeiro;sábado;158.0;100.0
2024-03-04;3;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Morumbi;2024;março;segunda-feira;237.0;150.0
2024-09-24;1;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Itaim Bibi;2024;setembro;terça-feira;79.0;50.0
2024-05-28;4;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Shop. Market Place;2024;maio;terça-feira;316.0;200.0
2024-07-20;5;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Shop. Market Place;2024;julho;sábado;395.0;250.0
2024-11-09;2;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Morumbi;2024;novembro;sábado;158.0;100.0
2024-08-10;3;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Shop. Market Place;2024;agosto;sábado;237.0;150.0
2024-09-13;3;Padaria;Confeitaria Doces;Broa Com Gotas De Chocolate +D Minas Kg;79.0;Padoca Premium;50.0;Vida útil muito curta;Broa Com Gotas De Chocolate;Equipamentos de Climatização;10000;Shop. Market Place;2024;setembro;sexta-feira;237.0;150.0
